"Year","Month","Day","Secchi.Depth.m","s.Secchi.Depth.m","People","Notes.Secchi","Source.Secchi","Date","yDay","Source.Color","Secchi.Season","Secchi.Granular.Season"
2016,8,22,2.25,NA,"Josh",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-08-22,235,"thistle3","post-clearwater","post-clearwater"
2016,8,25,2.5,NA,"Josh","water smelled bad!","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-08-25,238,"thistle3","post-clearwater","post-clearwater"
2016,8,30,3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2016-08-30,243,"skyblue2","post-clearwater","post-clearwater"
2016,8,30,3,NA,"Josh",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-08-30,243,"thistle3","post-clearwater","post-clearwater"
2016,9,1,2.625,NA,"Josh",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-09-01,245,"thistle3","post-clearwater","post-clearwater"
2016,9,9,3,NA,"Josh","very overcast, rained on the way out","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-09-09,253,"thistle3","post-clearwater","post-clearwater"
2016,9,16,2.25,NA,"Sam","very overcast","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-09-16,260,"thistle3","post-clearwater","post-clearwater"
2016,9,23,2.415,NA,"Sam","overcast, raining, very windy","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-09-23,267,"thistle3","post-clearwater","post-clearwater"
2016,9,28,2.5,NA,"Josh",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-09-28,272,"thistle3","post-clearwater","post-clearwater"
2016,10,4,2.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2016-10-04,278,"skyblue2","post-clearwater","post-clearwater"
2016,10,7,2.58,NA,"Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-10-07,281,"thistle3","post-clearwater","post-clearwater"
2016,10,14,2.125,NA,"Sam","water was very green with some small particulates, partly overcast","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-10-14,288,"thistle3","post-clearwater","post-clearwater"
2016,10,19,2.375,NA,"Josh","lots of green particles on the surface","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-10-19,293,"thistle3","post-clearwater","post-clearwater"
2016,10,21,2,NA,"Sam","water still very green, cloudy, little wavy","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-10-21,295,"thistle3","post-clearwater","post-clearwater"
2016,10,28,2,NA,"Sam","very overcast","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-10-28,302,"thistle3","post-clearwater","post-clearwater"
2016,11,9,2.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2016-11-09,314,"skyblue2","post-clearwater","post-clearwater"
2016,11,11,2.33,NA,"Sam","clear skies, very sunny","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-11-11,316,"thistle3","post-clearwater","post-clearwater"
2016,11,16,2.5,NA,"Josh",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2016-11-16,321,"thistle3","post-clearwater","post-clearwater"
2017,2,6,4.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-02-06,37,"skyblue2","pre-clearwater","pre-clearwater"
2017,4,17,1.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-04-17,107,"skyblue2","pre-clearwater","pre-clearwater"
2017,4,21,1.5,NA,"Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-04-21,111,"thistle3","pre-clearwater","pre-clearwater"
2017,5,3,1.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-05-03,123,"skyblue2","pre-clearwater","pre-clearwater"
2017,5,12,2,NA,"Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-05-12,132,"thistle3","pre-clearwater","pre-clearwater"
2017,5,15,1.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-05-15,135,"skyblue2","pre-clearwater","pre-clearwater"
2017,5,23,4.625,NA,"Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-05-23,143,"thistle3","clearwater","clearwater #1"
2017,5,25,4.775,0.42921439864012,"Anna, Ben, Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-05-25,145,"thistle3","clearwater","clearwater #1"
2017,5,30,6.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-05-30,150,"skyblue2","clearwater","clearwater #1"
2017,6,2,7.2075,0.336860505254029,"Anna, Ariel, Diana, Ben",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-02,153,"thistle3","clearwater","clearwater #1"
2017,6,7,4.125,0.330718913883074,"Anna, Ariel, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-07,158,"thistle3","clearwater","clearwater #1"
2017,6,9,2.80333333333333,0.279120642972413,"Anna, Ariel, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-09,160,"thistle3","clearwater","clearwater #1"
2017,6,12,2.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-06-12,163,"skyblue2","clearwater","clearwater #1"
2017,6,13,1.56833333333333,0.312663290671184,"Anna, Ariel, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-13,164,"thistle3","clearwater","mid-clearwater bloom"
2017,6,16,1.54,0.0565685424949239,"Ariel, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-16,167,"thistle3","clearwater","mid-clearwater bloom"
2017,6,17,1.8525,0.0318198051533946,"Diana, Sam",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-17,168,"thistle3","clearwater","mid-clearwater bloom"
2017,6,18,2.405,0.16140012391569,"Sam, Anna, Eva, Jess",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-18,169,"thistle3","clearwater","clearwater #2"
2017,6,20,3.06,0.325269119345812,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-20,171,"thistle3","clearwater","clearwater #2"
2017,6,24,2.8125,0.0883883476483184,"Anna, Ben",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-24,175,"thistle3","clearwater","clearwater #2"
2017,6,26,2.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-06-26,177,"skyblue2","clearwater","clearwater #2"
2017,6,27,1.9,0.104582503316759,"Sam, Shelby, Diana, Anna, Ariel",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-06-27,178,"thistle3","post-clearwater","post-clearwater"
2017,7,8,1.52666666666667,0.0461880215351701,"Diana, Ben, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-08,189,"thistle3","post-clearwater","post-clearwater"
2017,7,10,1.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-07-10,191,"skyblue2","post-clearwater","post-clearwater"
2017,7,11,1.54,0.0565685424949239,"Diana, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-11,192,"thistle3","post-clearwater","post-clearwater"
2017,7,14,1.5,0,"Diana, Anna, Ariel",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-14,195,"thistle3","post-clearwater","post-clearwater"
2017,7,18,1.47,0.206639783197718,"Ariel, Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-18,199,"thistle3","post-clearwater","post-clearwater"
2017,7,24,1.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-07-24,205,"skyblue2","post-clearwater","post-clearwater"
2017,7,24,1.31,0.0282842712474619,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-24,205,"thistle3","post-clearwater","post-clearwater"
2017,7,27,1,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-07-27,208,"thistle3","post-clearwater","post-clearwater"
2017,8,1,1.2075,0.293449314192417,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-01,213,"thistle3","post-clearwater","post-clearwater"
2017,8,5,1.47166666666667,0.0490747728811182,"Anna, Shelby, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-05,217,"thistle3","post-clearwater","post-clearwater"
2017,8,7,1.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-08-07,219,"skyblue2","post-clearwater","post-clearwater"
2017,8,8,1.29,0.176776695296637,"Anna, Ariel",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-08,220,"thistle3","post-clearwater","post-clearwater"
2017,8,18,1.5,0,"Diana, Ben, John",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-18,230,"thistle3","post-clearwater","post-clearwater"
2017,8,23,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-08-23,235,"skyblue2","post-clearwater","post-clearwater"
2017,8,24,1.60333333333333,0.134288247189891,"Ben, Marissa, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-24,236,"thistle3","post-clearwater","post-clearwater"
2017,8,30,1.6875,0.265165042944955,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-08-30,242,"thistle3","post-clearwater","post-clearwater"
2017,9,6,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-09-06,249,"skyblue2","post-clearwater","post-clearwater"
2017,9,7,1.54,0.0565685424949239,"Diana, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-09-07,250,"thistle3","post-clearwater","post-clearwater"
2017,9,15,1.705,0.176776695296637,"Diana, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-09-15,258,"thistle3","post-clearwater","post-clearwater"
2017,9,22,2.2075,0.0601040764008565,"Diana, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-09-22,265,"thistle3","post-clearwater","post-clearwater"
2017,9,25,2.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-09-25,268,"skyblue2","post-clearwater","post-clearwater"
2017,10,4,2.3,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-10-04,277,"skyblue2","post-clearwater","post-clearwater"
2017,10,4,2.525,0.0353553390593273,"Diana, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-10-04,277,"thistle3","post-clearwater","post-clearwater"
2017,10,13,2.19125,0.0809706737035083,"Anna, Joey, Ben, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-10-13,286,"thistle3","post-clearwater","post-clearwater"
2017,10,20,2.54,0.0565685424949239,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-10-20,293,"thistle3","post-clearwater","post-clearwater"
2017,11,2,3.9,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-11-02,306,"skyblue2","post-clearwater","post-clearwater"
2017,11,3,3.357,0.255528863340328,"Anna, Anna, Mary, Diana, Ben","First secchi reading after this year's turnover","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-11-03,307,"thistle3","post-clearwater","post-clearwater"
2017,12,1,5,0.176776695296637,"Anna, Diana",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2017-12-01,335,"thistle3","post-clearwater","post-clearwater"
2017,12,19,5.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2017-12-19,353,"skyblue2","post-clearwater","post-clearwater"
2018,1,19,3.31,0.261629509039023,"Anna, Ben","Sampled out on the ice","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-01-19,19,"thistle3","pre-clearwater","pre-clearwater"
2018,1,23,4.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-01-23,23,"skyblue2","pre-clearwater","pre-clearwater"
2018,4,5,1.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-04-05,95,"skyblue2","pre-clearwater","pre-clearwater"
2018,4,11,1.31,0.0282842712474619,"Anna, Patricia",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-04-11,101,"thistle3","pre-clearwater","pre-clearwater"
2018,4,20,1.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-04-20,110,"skyblue2","pre-clearwater","pre-clearwater"
2018,4,20,1.5,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-04-20,110,"thistle3","pre-clearwater","pre-clearwater"
2018,4,25,2,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-04-25,115,"thistle3","pre-clearwater","pre-clearwater"
2018,5,7,1.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-05-07,127,"skyblue2","pre-clearwater","pre-clearwater"
2018,5,7,1.415,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-05-07,127,"thistle3","pre-clearwater","pre-clearwater"
2018,5,14,1.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-05-14,134,"skyblue2","pre-clearwater","pre-clearwater"
2018,5,24,5,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-05-24,144,"thistle3","clearwater","clearwater #1"
2018,5,29,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-05-29,149,"skyblue2","clearwater","clearwater #1"
2018,5,29,2.6875,0.441941738241592,"Anna, Robert",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-05-29,149,"thistle3","clearwater","clearwater #1"
2018,6,5,1.691,0.120799420528411,"Riley, Robert, Diana, Anna, Quinn",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-05,156,"thistle3","clearwater","mid-clearwater bloom"
2018,6,7,0.526666666666667,0.105633012516605,"Riley, Robert, Anna","During blue-green algae bloom","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-07,158,"thistle3","clearwater","mid-clearwater bloom"
2018,6,11,3.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-06-11,162,"skyblue2","clearwater","clearwater #2"
2018,6,12,3.65625,0.257694101601104,"Robert, Diana, Riley, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-12,163,"thistle3","clearwater","clearwater #2"
2018,6,14,4,0.125,"Anna, Robert, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-14,165,"thistle3","clearwater","clearwater #2"
2018,6,18,3.08333333333333,0.190940653956493,"Anna, Robert, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-18,169,"thistle3","clearwater","clearwater #2"
2018,6,21,3.55555555555555,0.120281306081173,"Robert, Riley, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-21,172,"thistle3","clearwater","clearwater #2"
2018,6,25,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-06-25,176,"skyblue2","clearwater","clearwater #2"
2018,6,26,2.40333333333333,0.2447617889568,"Anna, Robert, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-26,177,"thistle3","clearwater","clearwater #2"
2018,6,28,1.22916666666667,0.130104124966633,"Anna, Robert, Riley","During blue-green algae bloom","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-06-28,179,"thistle3","post-clearwater","post-clearwater"
2018,7,3,1.3525,0.0318198051533946,"Anna, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-03,184,"thistle3","post-clearwater","post-clearwater"
2018,7,6,1.68625,0.19460965203881,"Anna, Riley, Ben, Bryan",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-06,187,"thistle3","post-clearwater","post-clearwater"
2018,7,9,1.8,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-07-09,190,"skyblue2","post-clearwater","post-clearwater"
2018,7,9,1.52,0.148492424049175,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-09,190,"thistle3","post-clearwater","post-clearwater"
2018,7,11,1.5625,0.0883883476483184,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-11,192,"thistle3","post-clearwater","post-clearwater"
2018,7,17,0.95,0.142521928137392,"Robert, Riley, Anna, Diana, Rachel",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-17,198,"thistle3","post-clearwater","post-clearwater"
2018,7,19,1.0625,0.0883883476483184,"Robert, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-19,200,"thistle3","post-clearwater","post-clearwater"
2018,7,23,1.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-07-23,204,"skyblue2","post-clearwater","post-clearwater"
2018,7,24,1.05,0.0707106781186548,"Ben, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-24,205,"thistle3","post-clearwater","post-clearwater"
2018,7,27,1.1875,0.0883883476483184,"Riley, Robert",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-07-27,208,"thistle3","post-clearwater","post-clearwater"
2018,8,1,1.125,0,"Anna, Robert, Riley",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-01,213,"thistle3","post-clearwater","post-clearwater"
2018,8,6,2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-08-06,218,"skyblue2","post-clearwater","post-clearwater"
2018,8,6,1.665,0.0565685424949239,"Riley, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-06,218,"thistle3","post-clearwater","post-clearwater"
2018,8,8,1.80333333333333,0.211266025033211,"Riley, Anna, Quinn",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-08,220,"thistle3","post-clearwater","post-clearwater"
2018,8,14,1.6825,0.0318198051533947,"Riley, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-14,226,"thistle3","post-clearwater","post-clearwater"
2018,8,16,1.62,0.0565685424949237,"Riley, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-16,228,"thistle3","post-clearwater","post-clearwater"
2018,8,20,1.7275,0.144956890143242,"Quinn, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-20,232,"thistle3","post-clearwater","post-clearwater"
2018,8,22,2.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-08-22,234,"skyblue2","post-clearwater","post-clearwater"
2018,8,25,1.275,NA,"Robin",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-25,237,"thistle3","post-clearwater","post-clearwater"
2018,8,31,1.81833333333333,0.0981495457622363,"Robert, Anna, Quinn",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-08-31,243,"thistle3","post-clearwater","post-clearwater"
2018,9,4,2.6,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-09-04,247,"skyblue2","post-clearwater","post-clearwater"
2018,9,4,1.9375,0.0883883476483184,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-09-04,247,"thistle3","post-clearwater","post-clearwater"
2018,9,14,1.875,0.144337567297406,"Robert, Declan, Anna, Quinn",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-09-14,257,"thistle3","post-clearwater","post-clearwater"
2018,9,19,2.2,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-09-19,262,"skyblue2","post-clearwater","post-clearwater"
2018,9,22,1.9375,0.265165042944955,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-09-22,265,"thistle3","post-clearwater","post-clearwater"
2018,9,29,2,NA,"Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-09-29,272,"thistle3","post-clearwater","post-clearwater"
2018,10,2,3.1,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-10-02,275,"skyblue2","post-clearwater","post-clearwater"
2018,10,5,2.25,0.353553390593274,"Anna, Matt",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-10-05,278,"thistle3","post-clearwater","post-clearwater"
2018,10,13,2.3125,0.0883883476483184,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-10-13,286,"thistle3","post-clearwater","post-clearwater"
2018,10,18,3.4,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-10-18,291,"skyblue2","post-clearwater","post-clearwater"
2018,10,24,2.875,0.176776695296637,"Robert, Anna","Clumpy algae bloom","MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-10-24,297,"thistle3","post-clearwater","post-clearwater"
2018,10,29,3.7,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-10-29,302,"skyblue2","post-clearwater","post-clearwater"
2018,10,31,3.1875,0.0883883476483184,"Robert, Anna",NA,"MEMO: 2013-2019 Rohwer Sampling Team, Robin Rohwer QCed",2018-10-31,304,"thistle3","post-clearwater","post-clearwater"
2018,11,14,4.5,NA,"not recorded",NA,"NTL-LTER: 1995-2020 secchi depths, EDI package ID knb-lter-ntl.31.30",2018-11-14,318,"skyblue2","post-clearwater","post-clearwater"
